step,loss,mean_absolute_error,acc,mean_q,reward,score
341,56.461525,1.3731916,0.46875,0.6606404,-1,25
342,37.86235,1.0347039,0.375,0.60446227,-1,25
343,0.25660795,0.3026612,0.375,0.5618712,-1,25
344,48.03878,1.2269976,0.375,0.6596272,-1,25
345,38.525978,1.030334,0.4375,0.5563457,25,50
346,18.651218,0.6321502,0.40625,0.6255487,0,50
347,28.64037,0.85415775,0.34375,0.6241702,0,50
348,47.8891,1.2171549,0.375,0.66046226,0,50
349,28.119629,0.82592785,0.5,0.53805643,-1,50
350,28.717554,0.86920905,0.3125,0.5775208,-1,50
351,66.14409,1.5447805,0.5625,0.6964313,-1,50
352,28.60112,0.8474859,0.34375,0.66498333,25,75
353,38.239372,1.004605,0.5625,0.58134806,-1,75
354,47.733616,0.85065514,0.53125,0.60995936,0,75
355,47.950516,1.1887033,0.5,0.6128272,-1,75
356,28.588295,0.82916635,0.5,0.612828,-1,75
357,47.607983,1.1859865,0.625,0.6061002,-1,75
358,57.32727,1.3765035,0.53125,0.64826596,-1,75
359,75.61316,1.3545141,0.53125,0.62806803,-1,75
360,28.199135,0.8075134,0.46875,0.5877139,-1,75
361,38.35224,1.0351568,0.4375,0.5946206,-1,75
362,18.836542,0.6308056,0.46875,0.6256473,-1,75
363,19.751316,0.6489239,0.5,0.59074354,-1,75
364,28.805279,0.8410789,0.46875,0.5738754,0,0
365,28.673042,0.8912784,0.28125,0.5889882,25,25
366,19.360794,0.6621593,0.4375,0.5739249,-1,25
367,48.677765,1.2593026,0.3125,0.6313646,-1,25
368,38.341106,1.0257415,0.40625,0.5735819,-1,25
369,28.127285,0.85477394,0.28125,0.5627003,-1,25
370,38.126427,1.0034049,0.53125,0.6099353,-1,25
371,47.96915,1.232677,0.46875,0.6570559,-1,25
372,18.965384,0.65532374,0.40625,0.56359434,-1,25
373,48.077614,1.2363894,0.40625,0.63312113,25,50
374,28.58167,0.82457674,0.71875,0.628196,0,50
375,9.552454,0.43977958,0.59375,0.55839086,0,50
376,19.748047,0.6769055,0.40625,0.57103103,0,50
377,57.91648,1.3957429,0.59375,0.6267178,0,50
378,37.895714,1.0658863,0.46875,0.59776205,0,50
379,37.964073,1.0192447,0.40625,0.61657983,0,50
380,37.842934,1.0478024,0.40625,0.56231016,25,75
381,28.842884,0.8477944,0.4375,0.5789677,-1,75
382,19.582552,0.68200797,0.3125,0.61361927,-1,75
383,28.575672,0.82043886,0.40625,0.5951154,-1,75
384,76.25717,1.7738792,0.5625,0.66657734,-1,75
385,28.238503,0.8439125,0.5,0.53591335,25,100
386,28.596363,0.8458246,0.40625,0.62900877,0,100
387,47.57935,1.1798365,0.53125,0.57976115,-1,100
388,38.605618,1.0626993,0.4375,0.53295594,-1,100
389,28.679403,0.8640356,0.4375,0.5747777,-1,100
390,47.408844,1.1913826,0.46875,0.6111012,-1,100
391,28.953753,0.84105515,0.46875,0.5575706,-1,100
392,76.741974,1.4173739,0.4375,0.58302975,0,0
393,28.576641,0.8593272,0.34375,0.5490654,25,25
394,37.563786,1.0522469,0.5625,0.60295045,0,25
395,57.97822,1.3862288,0.75,0.6647622,0,25
396,47.137917,1.2105293,0.59375,0.56537676,0,25
397,10.0654,0.47486055,0.375,0.63802505,0,25
398,67.26094,1.1723628,0.59375,0.63669044,-1,25
399,47.935375,1.1971562,0.65625,0.6035114,-1,25
400,75.702545,1.4199722,0.5625,0.630141,-1,25
401,38.12168,1.0431607,0.40625,0.60390747,25,50
402,38.44642,1.0140036,0.46875,0.6259785,0,50
403,29.728535,0.88432574,0.34375,0.6080333,0,50
404,28.87551,0.8850751,0.5625,0.5182189,0,50
405,19.552967,0.6545846,0.5625,0.58736616,0,50
406,47.972458,1.2486328,0.46875,0.5600174,0,50
407,65.68973,1.5592761,0.71875,0.63061374,0,50
408,9.645418,0.47458717,0.46875,0.56929874,25,75
409,48.13926,1.2364147,0.4375,0.6455518,-1,75
410,38.96342,1.043143,0.5,0.61309665,-1,75
411,48.60479,1.232413,0.5625,0.6217185,-1,75
412,57.240726,1.3996547,0.6875,0.627174,-1,75
413,28.502106,0.8947045,0.375,0.52987194,25,100
414,19.180687,0.6438409,0.5,0.49166542,0,100
415,28.795033,0.8388331,0.625,0.57503223,0,100
416,9.776186,0.4824839,0.5625,0.53039104,0,100
417,0.2795255,0.31556183,0.46875,0.53832334,-1,100
418,38.49254,1.0704553,0.46875,0.58675075,-1,100
419,28.251057,0.84717214,0.46875,0.55808103,-1,100
420,9.697485,0.46717614,0.4375,0.5318184,0,0
421,9.601209,0.51906586,0.34375,0.488805,25,25
422,19.469774,0.63478947,0.65625,0.64243776,-1,25
423,19.386915,0.6839036,0.4375,0.5072311,-1,25
424,47.57855,1.242646,0.46875,0.5920943,-1,25
425,19.723595,0.6412444,0.40625,0.5783022,-1,25
426,57.841175,1.4107578,0.53125,0.5740889,-1,25
427,38.504887,1.0766355,0.59375,0.5717157,-1,25
428,10.441894,0.46662897,0.5625,0.5839118,-1,25
429,38.13816,1.0110397,0.53125,0.6204105,25,50
430,38.095745,1.0318052,0.5,0.616271,0,50
431,19.157337,0.6603168,0.5625,0.6102257,0,50
432,29.52332,0.840947,0.625,0.6422175,0,50
433,28.812382,0.85409224,0.53125,0.5348446,0,50
434,29.019222,0.8773523,0.5,0.52877444,-1,50
435,38.190624,1.0276372,0.46875,0.5982465,-1,50
436,28.686821,0.8934159,0.5625,0.595669,25,75
437,66.78497,1.5781751,0.59375,0.6322885,-1,75
438,47.751335,1.2103773,0.46875,0.668007,0,75
439,28.854801,0.8521271,0.53125,0.59925234,-1,75
440,28.722279,0.8793421,0.5,0.5729865,-1,75
441,29.593523,0.8728446,0.46875,0.5723433,-1,75
442,29.003635,0.8436942,0.65625,0.6045283,-1,75
443,86.056,1.5670863,0.625,0.6155618,-1,75
444,38.488373,1.0383198,0.59375,0.5852476,-1,75
445,28.85082,0.8352566,0.5625,0.6070625,-1,75
446,19.249975,0.67373395,0.46875,0.5925944,-1,75
447,49.01445,1.2296599,0.625,0.59038544,-1,75
448,37.900017,1.0826781,0.46875,0.62645113,0,0
449,38.640213,1.0332755,0.5,0.65937376,25,25
450,38.072777,1.0439057,0.5625,0.5783489,0,25
451,9.821661,0.48403406,0.53125,0.5905279,0,25
452,29.20969,0.8423002,0.625,0.65650254,0,25
453,29.359972,0.9241295,0.40625,0.51096284,-1,25
454,9.89492,0.5140069,0.375,0.57571936,-1,25
455,28.820673,0.8943535,0.40625,0.53976303,-1,25
456,28.820576,0.8585945,0.5,0.58313614,-1,25
457,29.039831,0.8399905,0.5625,0.5962309,25,50
458,0.31805718,0.33354908,0.46875,0.5446459,0,50
459,29.765923,0.8773898,0.46875,0.5765263,0,50
460,19.251549,0.63902414,0.59375,0.5804617,0,50
461,19.370144,0.6725154,0.53125,0.56341493,0,50
462,47.64218,1.245009,0.59375,0.6269238,0,50
463,76.539734,1.7695001,0.625,0.6478982,0,50
464,38.690643,1.0349624,0.5,0.59767807,25,75
465,57.233948,1.4289421,0.59375,0.62227273,-1,75
466,66.679825,1.2013097,0.59375,0.59402514,-1,75
467,56.92669,1.4181384,0.53125,0.5944413,-1,75
468,57.62352,1.4227772,0.65625,0.5438814,-1,75
469,38.32908,1.0532434,0.46875,0.54020435,-1,75
470,39.16607,1.0119435,0.5625,0.59756523,-1,75
471,57.374466,1.0353708,0.59375,0.5486119,-1,75
472,38.14154,1.0071849,0.5,0.62329924,-1,75
473,29.084476,0.87709916,0.375,0.5651178,-1,75
474,48.300743,1.2148311,0.5,0.5451982,-1,75
475,38.91968,1.0202805,0.5,0.5743521,-1,75
476,38.348423,1.0356549,0.4375,0.5811332,0,0
477,47.55934,1.2737547,0.5,0.5585408,25,25
478,57.10522,1.0320089,0.53125,0.55419785,-1,25
479,19.276434,0.7138795,0.34375,0.53980887,-1,25
480,37.555412,1.038609,0.46875,0.58139515,-1,25
