step,loss,mean_absolute_error,acc,mean_q,reward,score
454,38.908394,0.6822275,0.5,0.82695335,-1,25
455,9.917217,0.45716915,0.40625,0.7629895,-1,25
456,29.917677,0.8754984,0.375,0.8131863,25,50
457,9.894206,0.4861673,0.4375,0.7959537,-1,50
458,0.18248317,0.25683498,0.46875,0.814227,-1,50
459,48.57285,0.8481647,0.46875,0.756733,-1,50
460,58.26748,1.0700758,0.28125,0.82618064,-1,50
461,18.821005,0.659014,0.375,0.7865118,50,100
462,0.17019156,0.2885754,0.375,0.77120304,-1,100
463,9.845622,0.4834267,0.34375,0.76303136,-1,100
464,10.598628,0.5040037,0.46875,0.74658287,-1,100
465,58.519665,1.0307986,0.375,0.835056,-1,100
466,57.595974,1.0321431,0.4375,0.8628947,-1,100
467,0.15751901,0.29755014,0.5,0.7556314,-1,100
468,0.18475083,0.31443298,0.4375,0.73939407,-1,100
469,9.532022,0.46240655,0.5625,0.829008,0,100
470,48.662605,0.8683542,0.4375,0.7693312,-1,100
471,0.19489601,0.28992918,0.5,0.7581918,-1,100
472,19.18215,0.655908,0.53125,0.79119915,-1,100
473,19.597591,0.6622259,0.5625,0.7902731,-1,100
474,0.1362461,0.29552835,0.40625,0.742883,-1,100
475,77.94253,1.0561345,0.40625,0.79778516,-1,100
476,57.047348,1.0165373,0.5,0.84464467,0,0
477,0.10978864,0.26460993,0.28125,0.75679296,0,0
478,19.71549,0.66164845,0.4375,0.8107964,-1,0
479,9.860093,0.4867805,0.40625,0.79044163,-1,0
480,29.216301,0.86524326,0.5625,0.8100741,-1,0
481,9.900405,0.48533773,0.5,0.80921924,-1,0
482,77.68445,1.0616663,0.46875,0.7698004,-1,0
483,29.345106,0.8769949,0.34375,0.8113657,-1,0
484,58.40484,1.048081,0.5,0.82742274,0,0
